id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,id_player,GK,S,M,D,F
233_18-19_bundesliga,Ramazan Özcan,2,180,0,0.0,0,0.0,0,0,0,0,GK,Bayer Leverkusen,0,0.0,0.3263181895017624,0.3263181895017624,233,1,0,0,0,0
237_18-19_bundesliga,Robert Bauer,22,1730,0,0.17427739594131708,0,0.8029163042083383,8,12,3,1,D S,Nuernberg,0,0.17427739594131708,3.1747600436210632,2.928977537900209,237,0,1,0,1,0
251_18-19_bundesliga,Benjamin Hübner,10,813,0,1.0410591736435892,0,0.0,8,0,2,0,D S,Hoffenheim,0,1.0410591736435892,3.3151177354156967,3.3151177354156967,251,0,1,0,1,0
263_18-19_bundesliga,Marwin Hitz,2,180,0,0.0,0,0.0,0,0,1,0,GK,Borussia Dortmund,0,0.0,0.18321119248867035,0.18321119248867035,263,1,0,0,0,0
264_18-19_bundesliga,Paul Verhaegh,2,180,0,0.0,0,0.016604356467723846,0,1,0,0,D,Wolfsburg,0,0.0,0.6232246235013008,0.6232246235013008,264,0,0,0,1,0
266_18-19_bundesliga,Jan-Ingwer Callsen-Bracker,1,5,0,0.07124921679496765,0,0.0,1,0,1,0,S,Augsburg,0,0.07124921679496765,0.07124921679496765,0.0,266,0,1,0,0,0
268_18-19_bundesliga,Daniel Baier,33,2832,0,0.6046878937631845,1,1.0798061126843097,26,22,7,0,M,Augsburg,0,0.6046878937631845,8.72236242890358,7.788387924432754,268,0,0,1,0,0
269_18-19_bundesliga,Dominik Kohr,18,957,0,1.4244450945407152,2,1.8788306098431349,16,9,4,0,M S,Bayer Leverkusen,0,1.4244450945407152,5.0457464661449185,3.1413927245885134,269,0,1,1,0,0
270_18-19_bundesliga,Alexander Esswein,17,1268,0,1.5612160004675388,0,1.2027247669175267,29,19,3,0,D F M S,VfB Stuttgart,0,1.5612160004675388,3.9666227269917727,2.0466262940317392,270,0,1,1,1,1
274_18-19_bundesliga,Christoph Janker,4,69,0,0.0,0,0.0,0,0,0,0,M S,Augsburg,0,0.0,0.1408296823501587,0.1408296823501587,274,0,1,1,0,0
281_18-19_bundesliga,Lukas Hradecky,32,2880,0,0.0,0,0.043299499899148934,0,1,1,0,GK,Bayer Leverkusen,0,0.0,5.879119397606701,5.835819901432843,281,1,0,0,0,0
282_18-19_bundesliga,Makoto Hasebe,28,2520,0,0.06214212346822024,0,0.6329771066084504,2,7,4,0,D M,Eintracht Frankfurt,0,0.06214212346822024,5.292461652308703,4.597342421300709,282,0,0,1,1,0
283_18-19_bundesliga,David Abraham,17,1423,0,1.1369622368365526,0,0.3111262759193778,5,5,2,0,D,Eintracht Frankfurt,0,1.1369622368365526,1.5052454182878137,1.4050054624676704,283,0,0,0,1,0
289_18-19_bundesliga,Marc Stendera,7,98,0,0.0,0,0.20639748871326447,0,1,0,0,S,Eintracht Frankfurt,0,0.0,1.5143915787339208,1.5143915787339208,289,0,1,0,0,0
290_18-19_bundesliga,Mijat Gacinovic,29,1608,0,1.5143770929425957,1,2.166080830618739,21,19,3,0,M S,Eintracht Frankfurt,0,1.5143770929425957,6.6297499211505055,3.5500299278646708,290,0,1,1,0,0
293_18-19_bundesliga,Marco Russ,5,377,0,0.04060492292046547,0,0.0,1,1,1,0,D S,Eintracht Frankfurt,0,0.04060492292046547,0.6947684846818447,0.6947684846818447,293,0,1,0,1,0
309_18-19_bundesliga,Roman Bürki,32,2880,0,0.0,0,0.0,0,0,1,0,GK,Borussia Dortmund,0,0.0,8.761204855516553,8.761204855516553,309,1,0,0,0,0
311_18-19_bundesliga,Sven Bender,27,1999,0,0.6440535224974155,0,0.19157333858311176,14,3,3,0,D S,Bayer Leverkusen,0,0.6440535224974155,6.760158322751522,6.460717825219035,311,0,1,0,1,0
313_18-19_bundesliga,Marcel Schmelzer,9,558,0,0.17895235493779182,1,0.3570879567414522,4,3,0,0,D S,Borussia Dortmund,0,0.17895235493779182,1.778069701977074,1.3170182192698119,313,0,1,0,1,0
321_18-19_bundesliga,Shinji Kagawa,2,99,0,0.467986524105072,0,0.0,4,0,0,0,M S,Borussia Dortmund,0,0.467986524105072,0.8689611852169037,0.4009746611118317,321,0,1,1,0,0
326_18-19_bundesliga,Pascal Stenzel,21,1461,0,0.8713064752519131,2,1.5138068180531263,25,16,4,1,D S,Freiburg,0,0.8713064752519131,4.9163348730653516,3.263250542804599,326,0,1,0,1,0
330_18-19_bundesliga,Ralf Fährmann,17,1469,0,0.0,0,0.0,0,0,0,0,GK S,Schalke 04,0,0.0,0.8812679778784513,0.8812679778784513,330,1,1,0,0,0
331_18-19_bundesliga,Sascha Riether,1,1,0,0.0,0,0.0,0,0,0,0,S,Schalke 04,0,0.0,0.0,0.0,331,0,1,0,0,0
334_18-19_bundesliga,Dennis Aogo,15,1030,0,0.37296424619853497,0,0.8580940105021,10,15,1,0,M S,VfB Stuttgart,0,0.37296424619853497,2.863581286277622,2.299639938399196,334,0,1,1,0,0
341_18-19_bundesliga,Franco Di Santo,4,249,0,0.20180511847138405,0,0.4819927364587784,3,4,0,0,F M S,Schalke 04,0,0.20180511847138405,0.6980695351958275,0.4032705007120967,341,0,1,1,0,1
348_18-19_bundesliga,Oliver Sorg,19,1584,0,0.061889690347015865,0,0.2787129953503609,4,6,5,1,D S,Hannover 96,0,0.061889690347015865,2.171681591309607,1.9940649885684247,348,0,1,0,1,0
354_18-19_bundesliga,Gaëtan Bussmann,1,90,0,0.0,0,0.0,0,0,0,0,D,Mainz 05,0,0.0,0.10023503750562668,0.10023503750562668,354,0,0,0,1,0
359_18-19_bundesliga,Timothy Chandler,1,16,0,0.0,0,0.07574758678674698,0,1,0,0,S,Eintracht Frankfurt,0,0.0,0.07574758678674698,0.07574758678674698,359,0,1,0,0,0
361_18-19_bundesliga,Uffe Bech,2,13,0,0.0,0,0.610183596611023,0,2,1,0,S,Hannover 96,0,0.0,0.5955044031143188,0.5955044031143188,361,0,1,0,0,0
367_18-19_bundesliga,Jan Morávek,13,757,0,0.4019947871565819,2,0.5258269626647234,3,8,1,0,M S,Augsburg,0,0.4019947871565819,1.974773894995451,1.4489468950778246,367,0,1,1,0,0
368_18-19_bundesliga,Konstantinos Stafylidis,12,922,0,0.2543809027411044,0,1.000726893544197,10,9,1,0,D M S,Augsburg,0,0.2543809027411044,2.84537186101079,1.7922744955867531,368,0,1,1,1,0
403_18-19_bundesliga,Lukas Klünter,10,593,0,0.14139191154390576,0,0.4975197687745094,5,2,1,1,D M S,Hertha Berlin,0,0.14139191154390576,1.1501043299213052,0.5111926514655352,403,0,1,1,1,0
417_18-19_bundesliga,Tin Jedvaj,16,1121,0,0.7578123807907104,0,0.2046477049589157,9,3,3,0,D S,Bayer Leverkusen,0,0.7578123807907104,2.913786008954048,2.1513555422425266,417,0,1,0,1,0
430_18-19_bundesliga,Aron Jóhannsson,1,1,0,0.0,0,0.0,0,0,0,0,S,Werder Bremen,0,0.0,0.05809713900089264,0.05809713900089264,430,0,1,0,0,0
434_18-19_bundesliga,Thomas Kraft,4,313,0,0.0,0,0.0,0,0,0,0,GK S,Hertha Berlin,0,0.0,0.014017758890986444,0.014017758890986444,434,1,1,0,0,0
435_18-19_bundesliga,Benjamin Henrichs,1,64,0,0.0,0,0.0,0,0,1,0,D,Bayer Leverkusen,0,0.0,0.21453452110290527,0.21453452110290527,435,0,0,0,1,0
436_18-19_bundesliga,Andre Hoffmann,13,1044,0,0.3898410592228174,0,0.03126255422830582,5,1,4,0,D M S,Fortuna Duesseldorf,0,0.3898410592228174,3.3450640141963963,3.1072617396712303,436,0,1,1,1,0
443_18-19_bundesliga,Peter Pekarík,3,214,0,0.04050787538290024,0,0.033646367490291595,1,1,0,0,D S,Hertha Berlin,0,0.04050787538290024,0.25098211504518986,0.17682787962257862,443,0,1,0,1,0
449_18-19_bundesliga,Robin Zentner,10,900,0,0.0,0,0.0,0,0,1,0,GK,Mainz 05,0,0.0,0.520646907389164,0.520646907389164,449,1,0,0,0,0
543_18-19_bundesliga,Reece Oxford,8,502,0,0.7155113331973553,1,0.032588474452495575,4,1,0,1,D S,Augsburg,0,0.7155113331973553,0.6093372870236635,0.576748812571168,543,0,1,0,1,0
650_18-19_bundesliga,Kevin Wimmer,22,1676,0,0.26592955365777016,0,0.31226286524906754,3,7,5,0,D S,Hannover 96,0,0.26592955365777016,3.95417165197432,3.855045123025775,650,0,1,0,1,0
684_18-19_bundesliga,Abdul Rahman Baba,2,166,0,0.031676653772592545,0,0.1778155192732811,2,3,0,0,D,Schalke 04,0,0.031676653772592545,0.33625975996255875,0.15844425559043884,684,0,0,0,1,0
1003_18-19_bundesliga,Pablo Maffeo,8,609,0,0.17353387270122764,0,0.6334145637229085,4,4,1,0,D M,VfB Stuttgart,0,0.17353387270122764,1.4853393891826272,1.2525661522522569,1003,0,0,1,1,0
1417_18-19_bundesliga,Carlos Salcedo,6,460,0,0.0543849840760231,0,0.0,3,0,3,0,D,Eintracht Frankfurt,0,0.0543849840760231,1.0166859179735184,1.0082885771989822,1417,0,0,0,1,0
1936_18-19_bundesliga,Niklas Moisander,30,2638,0,0.3386327885091305,0,0.6916575226932764,8,12,6,1,D,Werder Bremen,0,0.3386327885091305,9.037084590643644,8.779062282294035,1936,0,0,0,1,0
1966_18-19_bundesliga,Jakub Blaszczykowski,1,11,0,0.0,0,0.0,0,0,0,0,S,Wolfsburg,0,0.0,0.022225799039006237,0.022225799039006237,1966,0,1,0,0,0
2336_18-19_bundesliga,Ignacio Camacho,6,540,0,0.2360987029969692,0,0.37162862531840796,6,2,3,0,M,Wolfsburg,0,0.2360987029969692,2.274303672835231,1.874561283737421,2336,0,0,1,0,0
2456_18-19_bundesliga,Omar Mascarell,14,991,0,0.1884454721584916,2,0.2605864107608795,6,5,2,0,M S,Schalke 04,0,0.1884454721584916,2.0080820992589,1.730187250301242,2456,0,1,1,0,0
2611_18-19_bundesliga,Philipp Lienhart,14,607,0,0.5632908418774605,0,0.10466813296079636,4,2,0,0,D S,Freiburg,0,0.5632908418774605,1.1983726341277359,1.0937045086175203,2611,0,1,0,1,0
2639_18-19_bundesliga,Alexander Nübel,18,1589,0,0.0,0,0.0,0,0,1,1,GK,Schalke 04,0,0.0,1.2284246729686856,1.2284246729686856,2639,1,0,0,0,0
2653_18-19_bundesliga,Iver Fossum,9,453,0,0.20232602767646315,0,1.0774134099483492,5,9,0,0,M S,Hannover 96,0,0.20232602767646315,1.879166454076767,1.7105121165513992,2653,0,1,1,0,0
2654_18-19_bundesliga,Tim Dierßen,1,12,0,0.0,0,0.0,0,0,0,0,S,Hannover 96,0,0.0,0.0,0.0,2654,0,1,0,0,0
2659_18-19_bundesliga,Noah Joel Sarenren Bazee,3,161,0,0.3464789390563965,0,0.0,5,0,0,0,F M,Hannover 96,0,0.3464789390563965,0.21204423904418945,0.0,2659,0,0,1,0,1
2661_18-19_bundesliga,Marco Fabián,1,63,0,0.057587955147027976,0,0.0,1,0,0,0,M,Eintracht Frankfurt,0,0.057587955147027976,0.057587955147027976,0.0,2661,0,0,1,0,0
2665_18-19_bundesliga,Jeffrey Gouweleeuw,25,2093,0,0.8610254265367985,2,2.4806590266525745,7,8,4,0,D S,Augsburg,0,0.8610254265367985,5.961531098932028,4.551308110356331,2665,0,1,0,1,0
2686_18-19_bundesliga,Fabian Giefer,4,360,0,0.0,0,0.03871148452162743,0,1,0,0,GK,Augsburg,0,0.0,0.13010261207818985,0.13010261207818985,2686,1,0,0,0,0
3286_18-19_bundesliga,Kevin Trapp,33,2940,0,0.0,0,0.0,0,0,2,0,GK,Eintracht Frankfurt,0,0.0,5.791827695444226,5.791827695444226,3286,1,0,0,0,0
3290_18-19_bundesliga,Benjamin Stambouli,21,1759,0,0.07988778781145811,2,0.3957865312695503,3,9,3,0,D M S,Schalke 04,0,0.07988778781145811,3.959741820581257,3.568493638187647,3290,0,1,1,1,0
3363_18-19_bundesliga,Benjamin Pavard,29,2610,0,0.4094300363212824,0,0.7581035541370511,12,11,3,0,D,VfB Stuttgart,0,0.4094300363212824,4.099962467327714,3.942330926656723,3363,0,0,0,1,0
3388_18-19_bundesliga,Karim Rekik,24,2069,0,0.6683053970336914,0,0.10280220210552216,7,2,4,1,D,Hertha Berlin,0,0.6683053970336914,3.3954519499093294,3.3315936001017685,3388,0,0,0,1,0
3431_18-19_bundesliga,Almamy Touré,7,524,0,0.1524382382631302,0,0.020449511706829068,2,1,0,0,D S,Eintracht Frankfurt,0,0.1524382382631302,1.5584276914596558,1.4731849431991575,3431,0,1,0,1,0
3712_18-19_bundesliga,Isaac Thelin,6,172,0,0.28960709646344185,0,0.10006655752658844,5,1,1,0,F S,Bayer Leverkusen,0,0.28960709646344185,0.5598159469664097,0.3457339704036713,3712,0,1,0,0,1
4243_18-19_bundesliga,Christian Günter,32,2880,0,1.1335024395957591,5,4.637315507978201,29,48,3,1,D M,Freiburg,0,1.1335024395957591,8.043951106257738,5.214017548598348,4243,0,0,1,1,0
4250_18-19_bundesliga,Nicolas Höfler,18,1617,0,0.6989581100642681,0,1.0571669936180117,12,12,6,0,M,Freiburg,0,0.6989581100642681,5.695234328508378,4.1167272217571735,4250,0,0,1,0,0
4255_18-19_bundesliga,Stefanos Kapino,1,44,0,0.0,0,0.0,0,0,0,0,S,Werder Bremen,0,0.0,0.0,0.0,4255,0,1,0,0,0
4270_18-19_bundesliga,Andreas Beck,24,1787,0,0.7507895492017269,2,1.4098729956895113,12,16,2,0,D M S,VfB Stuttgart,0,0.7507895492017269,5.093603268265723,3.138534303754568,4270,0,1,1,1,0
4302_18-19_bundesliga,Marcel Sobottka,14,944,0,0.35428493469953537,0,0.045980582013726234,6,2,3,0,M S,Fortuna Duesseldorf,0,0.35428493469953537,3.199014115612954,3.127384054940194,4302,0,1,1,0,0
4336_18-19_bundesliga,Raphael Framberger,7,547,0,0.0,0,1.4975155591964722,0,7,2,0,D S,Augsburg,0,0.0,1.6429305970668793,0.6383731160312891,4336,0,1,0,1,0
4346_18-19_bundesliga,Sebastian Kerk,21,1184,0,1.01301009953022,1,2.546032380312681,18,24,0,0,D F M S,Nuernberg,0,1.01301009953022,2.328565115109086,1.0721304956823587,4346,0,1,1,1,1
5133_18-19_bundesliga,Aarón Martín,33,2880,0,0.6185893043875694,3,4.543016981333494,18,64,3,0,D M S,Mainz 05,0,0.6185893043875694,10.212362265214324,7.877419959753753,5133,0,1,1,1,0
5231_18-19_bundesliga,Florian Kainz,8,373,0,0.3566445931792259,1,0.821273434907198,8,7,2,0,F S,Werder Bremen,0,0.3566445931792259,1.2378674317151308,0.9197590760886668,5231,0,1,0,0,1
5235_18-19_bundesliga,Aymen Barkok,12,507,0,0.534009849652648,0,0.14942236989736554,5,3,0,0,M S,Fortuna Duesseldorf,0,0.534009849652648,1.5835774913430214,0.9322504885494708,5235,0,1,1,0,0
5236_18-19_bundesliga,Danny Blum,1,1,0,0.0,0,0.0,0,0,0,0,S,Eintracht Frankfurt,0,0.0,0.0,0.0,5236,0,1,0,0,0
5239_18-19_bundesliga,Allan,4,175,0,0.12375824898481368,0,0.018306009471416473,2,1,1,0,M S,Eintracht Frankfurt,0,0.12375824898481368,1.9357585906982424,1.8120002746582031,5239,0,1,1,0,0
5241_18-19_bundesliga,Péter Gulácsi,33,2930,0,0.0,0,0.15513435006141665,0,1,0,0,GK,RasenBallsport Leipzig,0,0.0,3.485272090882063,3.3301377408206463,5241,1,0,0,0,0
5242_18-19_bundesliga,Stefan Ilsanker,19,923,0,0.484994687139988,0,0.3003443740308285,4,4,5,1,D M S,RasenBallsport Leipzig,0,0.484994687139988,1.4793695732951164,1.2762286961078644,5242,0,1,1,1,0
5243_18-19_bundesliga,Dayotchanculle Upamecano,15,1292,0,0.9972920771688224,0,0.07167749665677547,10,3,5,0,D S,RasenBallsport Leipzig,0,0.9972920771688224,2.7748518828302617,2.6695135384798054,5243,0,1,0,1,0
5246_18-19_bundesliga,Diego Demme,26,2071,0,0.28375414572656155,2,3.0536962654441595,10,26,4,0,M S,RasenBallsport Leipzig,0,0.28375414572656155,10.75122617930174,8.518341183662415,5246,0,1,1,0,0
5258_18-19_bundesliga,László Bénes,1,25,0,0.0,0,0.0,0,0,0,0,S,Borussia M.Gladbach,0,0.0,0.0,0.0,5258,0,1,0,0,0
5259_18-19_bundesliga,Georg Teigl,6,291,0,0.032921187579631805,0,0.1069243773818016,1,3,0,0,F M S,Augsburg,0,0.032921187579631805,0.2365966271609068,0.09675106406211853,5259,0,1,1,0,1
5260_18-19_bundesliga,Andreas Luthe,15,1311,0,0.0,0,0.0,0,0,0,0,GK S,Augsburg,0,0.0,1.5235715210437777,1.5235715210437777,5260,1,1,0,0,0
5262_18-19_bundesliga,Alexander Schwolow,33,2970,0,0.0,1,0.1977793052792549,0,2,1,0,GK,Freiburg,0,0.0,1.587045351974666,1.567584010772407,5262,1,0,0,0,0
5263_18-19_bundesliga,Lukas Kübler,16,1185,0,0.19407391548156736,2,1.1612535119056702,6,7,2,0,D S,Freiburg,0,0.19407391548156736,3.464155988767743,2.6975686084479094,5263,0,1,0,1,0
5265_18-19_bundesliga,Amir Abrashi,10,793,0,0.19311161525547504,0,0.0651451088488102,7,2,5,0,M S,Freiburg,0,0.19311161525547504,2.0087621938437223,1.8565524350851772,5265,0,1,1,0,0
5270_18-19_bundesliga,Gerrit Holtmann,4,141,0,0.11430582776665688,0,0.34980914555490017,2,2,2,0,M S,Mainz 05,0,0.11430582776665688,0.4999247044324875,0.0358097106218338,5270,0,1,1,0,0
5277_18-19_bundesliga,Michael Esser,32,2880,0,0.0,0,0.2201611623167992,0,2,3,0,GK,Hannover 96,0,0.0,2.9163048341870312,2.734689421951771,5277,1,0,0,0,0
5288_18-19_bundesliga,Gregor Kobel,17,1479,0,0.0,0,0.0,0,0,0,0,GK,"Augsburg,Hoffenheim",0,0.0,0.5629573836922646,0.5629573836922646,5288,1,0,0,0,0
5297_18-19_bundesliga,Florian Baak,1,1,0,0.0,0,0.0,0,0,0,0,S,Hertha Berlin,0,0.0,0.0,0.0,5297,0,1,0,0,0
5298_18-19_bundesliga,Arne Maier,24,2072,0,0.7768426258116959,0,1.9649618938565252,20,18,2,0,M S,Hertha Berlin,0,0.7768426258116959,9.33222688175738,7.660900482907891,5298,0,1,1,0,0
5300_18-19_bundesliga,Gian-Luca Itter,2,91,0,0.0,0,0.0,0,0,0,0,D S,Wolfsburg,0,0.0,0.5727526545524597,0.5727526545524597,5300,0,1,0,1,0
5312_18-19_bundesliga,Taleb Tawatha,3,128,0,0.0,0,0.0,0,0,0,0,M S,Eintracht Frankfurt,0,0.0,0.08052302896976471,0.08052302896976471,5312,0,1,1,0,0
5317_18-19_bundesliga,Pal Dardai,7,106,0,0.03059822507202625,0,0.419380190782249,1,3,0,0,M S,Hertha Berlin,0,0.03059822507202625,0.5573658086359501,0.20862674713134768,5317,0,1,1,0,0
5327_18-19_bundesliga,Jeffrey Bruma,9,620,0,0.04775016382336617,0,0.0,2,0,4,0,D S,Schalke 04,0,0.04775016382336617,0.23945416137576106,0.23945416137576106,5327,0,1,0,1,0
5328_18-19_bundesliga,Florian Müller,24,2160,0,0.0,0,0.019872254692018032,0,2,0,0,GK,Mainz 05,0,0.0,2.030078574083745,2.0102063193917274,5328,1,0,0,0,0
5329_18-19_bundesliga,Stefan Posch,17,1408,0,0.2999790357425809,0,0.6203469038009644,5,1,5,0,D S,Hoffenheim,0,0.2999790357425809,6.886464212089777,6.87550376355648,5329,0,1,0,1,0
5340_18-19_bundesliga,Marco Friedl,7,473,0,0.038016945123672485,0,0.0,1,0,3,0,D S,Werder Bremen,0,0.038016945123672485,1.6957895383238792,1.6577725782990456,5340,0,1,0,1,0
5673_18-19_bundesliga,Simon Falette,7,603,0,0.05903940927237272,0,0.0,3,0,0,0,D,Eintracht Frankfurt,0,0.05903940927237272,1.4849119633436203,1.4486319981515408,5673,0,0,0,1,0
5728_18-19_bundesliga,Hamza Mendyl,9,543,0,0.09843507129698993,0,0.0,3,0,5,0,D M S,Schalke 04,0,0.09843507129698993,0.6282340371981263,0.5464682094752789,5728,0,1,1,1,0
6081_18-19_bundesliga,Dennis Geiger,4,244,0,0.20615758001804352,1,1.3339900672435758,4,7,1,0,M S,Hoffenheim,0,0.20615758001804352,1.0402126908302307,0.4885844588279724,6081,0,1,1,0,0
6082_18-19_bundesliga,Jiri Pavlenka,34,2981,0,0.0,0,0.0,0,0,2,0,GK,Werder Bremen,0,0.0,2.9025009665638213,2.9025009665638213,6082,1,0,0,0,0
6085_18-19_bundesliga,Marcin Kaminski,27,2430,0,0.9156891889870168,1,0.6619102200493217,8,7,1,0,D,Fortuna Duesseldorf,0,0.9156891889870168,4.439212830737233,4.306429612450302,6085,0,0,0,1,0
6087_18-19_bundesliga,Takuma Asano,13,707,0,1.324841495603323,0,0.4295526891946793,13,2,0,0,F M S,Hannover 96,0,1.324841495603323,1.869836088269949,0.2570979669690132,6087,0,1,1,0,1
6089_18-19_bundesliga,Chadrac Akolo,16,513,0,0.9321926478296518,1,0.43202218040823936,14,6,0,0,F M S,VfB Stuttgart,0,0.9321926478296518,2.2794881686568265,0.961904302239418,6089,0,1,1,0,1
6092_18-19_bundesliga,Berkay Özcan,3,47,0,0.0,0,0.0,0,0,0,0,S,VfB Stuttgart,0,0.0,0.05883638560771943,0.05883638560771943,6092,0,1,0,0,0
6100_18-19_bundesliga,Felix Uduokhai,11,229,0,0.013339840807020664,0,0.0,1,0,2,0,D S,Wolfsburg,0,0.013339840807020664,0.7786753699183464,0.7786753699183464,6100,0,1,0,1,0
6110_18-19_bundesliga,Yvon Mvogo,2,130,0,0.0,0,0.0,0,0,0,0,GK S,RasenBallsport Leipzig,0,0.0,0.0,0.0,6110,1,1,0,0,0
6142_18-19_bundesliga,Tim Kleindienst,4,198,0,0.6907776966691017,0,0.08556003868579865,5,1,0,0,F S,Freiburg,0,0.6907776966691017,0.21832968294620514,0.03883906081318855,6142,0,1,0,0,1
6143_18-19_bundesliga,Jetro Willems,23,706,0,0.19659192394465208,1,2.1653596861287947,5,20,2,1,D M S,Eintracht Frankfurt,0,0.19659192394465208,4.566482963971794,2.993909642100334,6143,0,1,1,1,0
6148_18-19_bundesliga,Michaël Cuisance,11,261,0,0.4575887881219387,1,0.250083364546299,8,5,3,0,M S,Borussia M.Gladbach,0,0.4575887881219387,0.8553424198180437,0.3094633426517248,6148,0,1,1,0,0
6272_18-19_bundesliga,Yoric Ravet,4,70,0,0.05938731878995896,0,0.04725607484579086,1,1,0,0,S,Freiburg,0,0.05938731878995896,0.05938731878995896,0.0,6272,0,1,0,0,0
6289_18-19_bundesliga,Santiago Ascacibar,27,2430,0,1.2873367462307217,0,0.5349124865606427,19,13,10,1,M,VfB Stuttgart,0,1.2873367462307217,4.87439052015543,3.2491185683757067,6289,0,0,1,0,0
6327_18-19_bundesliga,Kevin Akpoguma,12,807,0,0.0,0,0.0,0,0,4,0,D S,"Hannover 96,Hoffenheim",0,0.0,2.4578600376844406,2.4578600376844406,6327,0,1,0,1,0
6402_18-19_bundesliga,Samuel Sahin-Radlinger,1,90,0,0.0,0,0.0,0,0,0,0,GK,Hannover 96,0,0.0,0.06916120648384094,0.06916120648384094,6402,1,0,0,0,0
6505_18-19_bundesliga,Josip Elez,10,644,0,0.04359730239957571,0,0.09184116683900356,3,2,1,0,D S,Hannover 96,0,0.04359730239957571,1.2931426521390676,1.1722845211625101,6505,0,1,0,1,0
6510_18-19_bundesliga,Chima Sean Okoroji,2,104,0,0.0,0,0.0,0,0,0,0,D S,Freiburg,0,0.0,0.11898807436227797,0.11898807436227797,6510,0,1,0,1,0
6522_18-19_bundesliga,Cedric Teuchert,5,162,0,0.06465140730142592,0,0.023659754544496536,1,1,0,0,F S,Schalke 04,0,0.06465140730142592,0.18421204388141632,0.09590087831020357,6522,0,1,0,0,1
6557_18-19_bundesliga,Louis Beyer,9,721,0,0.3286144472658634,0,0.11461695842444895,5,2,1,0,D S,Borussia M.Gladbach,0,0.3286144472658634,2.2349243555217986,1.9695475269109008,6557,0,1,0,1,0
6597_18-19_bundesliga,Simon Asta,1,90,0,0.0451817698776722,0,0.0,2,0,1,0,D,Augsburg,0,0.0451817698776722,0.0451817698776722,0.0,6597,0,0,0,1,0
6642_18-19_bundesliga,Meritan Shabani,1,1,0,0.0,0,0.0,0,0,0,0,S,Bayern Munich,0,0.0,0.0,0.0,6642,0,1,0,0,0
6667_18-19_bundesliga,Patrick Kammerbauer,1,1,0,0.0,0,0.0,0,0,0,0,S,Freiburg,0,0.0,0.0,0.0,6667,0,1,0,0,0
6678_18-19_bundesliga,Justin Hoogma,2,103,0,0.0,0,0.0,0,0,0,0,D S,Hoffenheim,0,0.0,0.3826409727334976,0.3826409727334976,6678,0,1,0,1,0
6708_18-19_bundesliga,Bote Baku,15,939,0,0.527600459754467,0,0.3719317577779293,11,6,1,0,M S,Mainz 05,0,0.527600459754467,3.90517433732748,3.069847365841269,6708,0,1,1,0,0
7024_18-19_bundesliga,Kasim Nuhu,13,919,0,0.2768893726170063,1,0.06241495907306671,2,1,4,1,D S,Hoffenheim,0,0.2768893726170063,3.5162303317338233,3.5162303317338233,7024,0,1,0,1,0
7025_18-19_bundesliga,David Otto,3,18,0,0.0,0,0.8775415420532227,0,2,0,0,S,Hoffenheim,0,0.0,0.8775415420532227,0.0,7025,0,1,0,0,0
7028_18-19_bundesliga,Dennis Jastrzembski,5,55,0,0.016749169677495956,0,0.03986944630742073,1,1,1,0,S,Hertha Berlin,0,0.016749169677495956,0.2588499151170254,0.2022312991321087,7028,0,1,0,0,0
7029_18-19_bundesliga,Pascal Köpke,7,60,0,0.20139801502227786,0,0.0,4,0,0,0,S,Hertha Berlin,0,0.20139801502227786,0.676133681088686,0.4974811971187592,7029,0,1,0,0,0
7030_18-19_bundesliga,Fabian Bredlow,13,1127,0,0.0,0,0.0,0,0,0,0,GK S,Nuernberg,0,0.0,1.1091578379273417,1.1091578379273417,7030,1,1,0,0,0
7033_18-19_bundesliga,Tim Leibold,32,2773,0,1.8152460455894468,2,2.751090507954359,28,37,6,1,D,Nuernberg,0,1.0574693884700537,5.6605393067002305,3.554365444928408,7033,0,0,0,1,0
7034_18-19_bundesliga,Ondrej Petrák,22,1624,0,0.5553345177322626,0,0.2267888784408569,14,6,5,0,M S,Nuernberg,0,0.5553345177322626,2.999083237722516,2.4678306095302105,7034,0,1,1,0,0
7037_18-19_bundesliga,Edgar Salli,3,114,0,0.10730549693107604,0,0.015476942062377931,1,1,1,0,F S,Nuernberg,0,0.10730549693107604,0.12278243899345398,0.0,7037,0,1,0,0,1
7040_18-19_bundesliga,Patrick Erras,19,1215,0,0.43932852149009705,1,0.6439358340576291,7,8,1,0,M S,Nuernberg,0,0.43932852149009705,2.196856141090393,1.4924311581999063,7040,0,1,1,0,0
7041_18-19_bundesliga,Lukas Jäger,2,20,0,0.009759275242686272,0,0.0,1,0,0,0,S,Nuernberg,0,0.009759275242686272,0.009759275242686272,0.0,7041,0,1,0,0,0
7042_18-19_bundesliga,Timothy Tillman,6,198,0,0.15691812336444855,0,0.3953898623585701,3,3,0,0,M S,Nuernberg,0,0.15691812336444855,0.5912671536207199,0.10448920726776124,7042,0,1,1,0,0
7045_18-19_bundesliga,Luca Plogmann,1,35,0,0.0,0,0.0,0,0,0,0,S,Werder Bremen,0,0.0,0.0517655573785305,0.0517655573785305,7045,0,1,0,0,0
7047_18-19_bundesliga,Mark Flekken,1,90,0,0.0,0,0.0,0,0,0,0,GK,Freiburg,0,0.0,0.0678926333785057,0.0678926333785057,7047,1,0,0,0,0
